	poem_name	poem
295	the rape of lucrece	"['and bubbling from her breast, it doth divide', 'in two slow rivers, that the crimson blood', 'circles her body in on every side,', ""who, like a late-sack'd island, vastly stood"", 'bare and unpeopled in this fearful flood.', ""some of her blood still pure and red remain'd,"", ""and some look'd black, and that false tarquin stain'd.""]"
296	the rape of lucrece	"['about the mourning and congealed face', 'of that black blood a watery rigol goes,', 'which seems to weep upon the tainted place:', ""and ever since, as pitying lucrece' woes,"", 'corrupted blood some watery token shows;', 'and blood untainted still doth red abide,', 'blushing at that which is so putrified.']"
297	the rape of lucrece	"[""'daughter, dear daughter,' old lucretius cries,"", ""'that life was mine which thou hast here deprived."", ""if in the child the father's image lies,"", 'where shall i live now lucrece is unlived?', 'thou wast not to this end from me derived.', 'if children predecease progenitors,', 'we are their offspring, and they none of ours.']"
298	the rape of lucrece	"[""'poor broken glass, i often did behold"", 'in thy sweet semblance my old age new born;', 'but now that fresh fair mirror, dim and old,', 'shows me a bare-boned death by time out-worn:', 'o, from thy cheeks my image thou hast torn,', 'and shivered all the beauty of my glass,', 'that i no more can see what once i was!']"
299	the rape of lucrece	"[""'o time, cease thou thy course and last no longer,"", 'if they surcease to be that should survive.', 'shall rotten death make conquest of the stronger', 'and leave the faltering feeble souls alive?', 'the old bees die, the young possess their hive:', 'then live, sweet lucrece, live again and see', 'thy father die, and not thy father thee!']"
300	the rape of lucrece	"['by this, starts collatine as from a dream,', 'and bids lucretius give his sorrow place;', ""and then in key-cold lucrece' bleeding stream"", 'he falls, and bathes the pale fear in his face,', 'and counterfeits to die with her a space;', 'till manly shame bids him possess his breath', 'and live to be revenged on her death.']"
301	the rape of lucrece	"['the deep vexation of his inward soul', 'hath served a dumb arrest upon his tongue;', 'who, mad that sorrow should his use control,', 'or keep him from heart-easing words so long,', 'begins to talk; but through his lips do throng', ""weak words, so thick come in his poor heart's aid,"", 'that no man could distinguish what he said.']"
302	the rape of lucrece	"[""yet sometime 'tarquin' was pronounced plain,"", 'but through his teeth, as if the name he tore.', 'this windy tempest, till it blow up rain,', ""held back his sorrow's tide, to make it more;"", ""at last it rains, and busy winds give o'er:"", 'then son and father weep with equal strife', 'who should weep most, for daughter or for wife.']"
303	the rape of lucrece	"['the one doth call her his, the other his,', 'yet neither may possess the claim they lay.', ""the father says 'she's mine.' 'o, mine she is,'"", ""replies her husband: 'do not take away"", ""my sorrow's interest; let no mourner say"", 'he weeps for her, for she was only mine,', ""and only must be wail'd by collatine.'""]"
304	the rape of lucrece	"[""'o,' quoth lucretius,' i did give that life"", ""which she too early and too late hath spill'd.'"", ""'woe, woe,' quoth collatine, 'she was my wife,"", ""i owed her, and 'tis mine that she hath kill'd.'"", ""'my daughter' and 'my wife' with clamours fill'd"", ""the dispersed air, who, holding lucrece' life,"", ""answer'd their cries, 'my daughter' and 'my wife.'""]"
305	the rape of lucrece	"[""brutus, who pluck'd the knife from lucrece' side,"", 'seeing such emulation in their woe,', 'began to clothe his wit in state and pride,', ""burying in lucrece' wound his folly's show."", 'he with the romans was esteemed so', 'as silly-jeering idiots are with kings,', 'for sportive words and uttering foolish things:']"
306	the rape of lucrece	"['but now he throws that shallow habit by,', 'wherein deep policy did him disguise;', ""and arm'd his long-hid wits advisedly,"", ""to cheque the tears in collatinus' eyes."", ""'thou wronged lord of rome,' quoth be, 'arise:"", 'let my unsounded self, supposed a fool,', 'now set thy long-experienced wit to school.']"
307	the rape of lucrece	"[""'why, collatine, is woe the cure for woe?"", 'do wounds help wounds, or grief help grievous deeds?', 'is it revenge to give thyself a blow', 'for his foul act by whom thy fair wife bleeds?', 'such childish humour from weak minds proceeds:', 'thy wretched wife mistook the matter so,', 'to slay herself, that should have slain her foe.']"
308	the rape of lucrece	"[""'courageous roman, do not steep thy heart"", 'in such relenting dew of lamentations;', 'but kneel with me and help to bear thy part,', 'to rouse our roman gods with invocations,', 'that they will suffer these abominations,', 'since rome herself in them doth stand disgraced,', 'by our strong arms from forth her fair streets chased.']"
309	the rape of lucrece	"[""'now, by the capitol that we adore,"", ""and by this chaste blood so unjustly stain'd,"", ""by heaven's fair sun that breeds the fat earth's"", 'store,', ""by all our country rights in rome maintain'd,"", ""and by chaste lucrece' soul that late complain'd"", 'her wrongs to us, and by this bloody knife,', ""we will revenge the death of this true wife.'""]"
310	the rape of lucrece	"['this said, he struck his hand upon his breast,', ""and kiss'd the fatal knife, to end his vow;"", 'and to his protestation urged the rest,', 'who, wondering at him, did his words allow:', 'then jointly to the ground their knees they bow;', 'and that deep vow, which brutus made before,', 'he doth again repeat, and that they swore.']"
311	the rape of lucrece	"['when they had sworn to this advised doom,', 'they did conclude to bear dead lucrece thence;', 'to show her bleeding body thorough rome,', ""and so to publish tarquin's foul offence:"", 'which being done with speedy diligence,', 'the romans plausibly did give consent', ""to tarquin's everlasting banishment.""]"
312	the rape of lucrece	['to the', 'right honorable henry wriothesly,', 'earl of southampton, and baron of tichfield.', '']
313	the rape of lucrece	['the love i dedicate to your lordship is without end; whereof\nthis pamphlet, without beginning, is but a superfluous moiety.\nthe warrant i have of your honourable disposition, not the worth\nof my untutored lines, makes it assured of acceptance. what i\nhave done is yours; what i have to do is yours; being part in\nall i have, devoted yours. were my worth greater, my duty would\nshow greater; meantime, as it is, it is bound to your lordship,\nto whom i wish long life, still lengthened with all happiness.']
314	the rape of lucrece	"[""your lordship's in all duty,"", 'william shakespeare.']"
315	the rape of lucrece	"[""lucius tarquinius, for his excessive pride surnamed superbus,\nafter he had caused his own father-in-law servius tullius to be\ncruelly murdered, and, contrary to the roman laws and customs,\nnot requiring or staying for the people's suffrages, had\npossessed himself of the kingdom, went, accompanied with his sons\nand other noblemen of rome, to besiege ardea. during which siege\nthe principal men of the army meeting one evening at the tent of\nsextus tarquinius, the king's son, in their discourses after\nsupper every one commended the virtues of his own wife: among\nwhom collatinus extolled the incomparable chastity of his wife\nlucretia. in that pleasant humour they posted to rome; and\nintending, by their secret and sudden arrival, to make trial of\nthat which every one had before avouched, only collatinus finds\nhis wife, though it were late in the night, spinning amongst her\nmaids: the other ladies were all found dancing and revelling, or\nin several disports. whereupon the noblemen yielded collatinus\nthe victory, and his wife the fame. at that time sextus\ntarquinius being inflamed with lucrece' beauty, yet smothering\nhis passions for the present, departed with the rest back to the\ncamp; from whence he shortly after privily withdrew himself, and\nwas, according to his estate, royally entertained and lodged by\nlucrece at collatium. the same night he treacherously stealeth\ninto her chamber, violently ravished her, and early in the\nmorning speedeth away. lucrece, in this lamentable plight,\nhastily dispatcheth messengers, one to rome for her father,\nanother to the camp for collatine. they came, the one\naccompanied with junius brutus, the other with publius valerius;\nand finding lucrece attired in mourning habit, demanded the cause\nof her sorrow. she, first taking an oath of them for her\nrevenge, revealed the actor, and whole manner of his dealing, and\nwithal suddenly stabbed herself. which done, with one consent\nthey all vowed to root out the whole hated family of the\ntarquins; and bearing the dead body to rome, brutus acquainted\nthe people with the doer and manner of the vile deed, with a\nbitter invective against the tyranny of the king: wherewith the\npeople were so moved, that with one consent and a general\nacclamation the tarquins were all exiled, and the state\ngovernment changed from kings to consuls.""]"
316	venus and adonis	"[""'vilia miretur vulgus; mihi flavus apollo"", ""pocula castalia plena ministret aqua.'""]"
317	venus and adonis	['to the', 'right honorable henry wriothesly,', 'earl of southampton, and baron of tichfield.', 'right honorable,']
318	venus and adonis	"[""even as the sun with purple-colour'd face"", ""had ta'en his last leave of the weeping morn,"", ""rose-cheek'd adonis hied him to the chase;"", ""hunting he loved, but love he laugh'd to scorn;"", 'sick-thoughted venus makes amain unto him,', ""and like a bold-faced suitor 'gins to woo him.""]"
319	venus and adonis	"[""'thrice-fairer than myself,' thus she began,"", ""'the field's chief flower, sweet above compare,"", 'stain to all nymphs, more lovely than a man,', 'more white and red than doves or roses are;', 'nature that made thee, with herself at strife,', 'saith that the world hath ending with thy life.']"
320	venus and adonis	"[""'vouchsafe, thou wonder, to alight thy steed,"", 'and rein his proud head to the saddle-bow;', 'if thou wilt deign this favour, for thy meed', 'a thousand honey secrets shalt thou know:', 'here come and sit, where never serpent hisses,', ""and being set, i'll smother thee with kisses;""]"
321	venus and adonis	"[""'and yet not cloy thy lips with loathed satiety,"", 'but rather famish them amid their plenty,', 'making them red and pale with fresh variety,', 'ten kisses short as one, one long as twenty:', ""a summer's day will seem an hour but short,"", ""being wasted in such time-beguiling sport.'""]"
322	venus and adonis	"['with this she seizeth on his sweating palm,', 'the precedent of pith and livelihood,', 'and trembling in her passion, calls it balm,', ""earth's sovereign salve to do a goddess good:"", 'being so enraged, desire doth lend her force', 'courageously to pluck him from his horse.']"
323	venus and adonis	"[""over one arm the lusty courser's rein,"", 'under her other was the tender boy,', ""who blush'd and pouted in a dull disdain,"", 'with leaden appetite, unapt to toy;', 'she red and hot as coals of glowing fire,', 'he red for shame, but frosty in desire.']"
324	venus and adonis	"['the studded bridle on a ragged bough', 'nimbly she fastens:--o, how quick is love!--', 'the steed is stalled up, and even now', 'to tie the rider she begins to prove:', ""backward she push'd him, as she would be thrust,"", ""and govern'd him in strength, though not in lust.""]"
325	venus and adonis	"['so soon was she along as he was down,', 'each leaning on their elbows and their hips:', 'now doth she stroke his cheek, now doth he frown,', ""and 'gins to chide, but soon she stops his lips;"", 'and kissing speaks, with lustful language broken,', ""'if thou wilt chide, thy lips shall never open.'""]"
326	venus and adonis	"['he burns with bashful shame: she with her tears', 'doth quench the maiden burning of his cheeks;', 'then with her windy sighs and golden hairs', 'to fan and blow them dry again she seeks:', ""he saith she is immodest, blames her 'miss;"", 'what follows more she murders with a kiss.']"
327	venus and adonis	"['even as an empty eagle, sharp by fast,', 'tires with her beak on feathers, flesh and bone,', 'shaking her wings, devouring all in haste,', ""till either gorge be stuff'd or prey be gone;"", 'even so she kissed his brow, his cheek, his chin,', 'and where she ends she doth anew begin.']"
328	venus and adonis	"['forced to content, but never to obey,', 'panting he lies and breatheth in her face;', 'she feedeth on the steam as on a prey,', 'and calls it heavenly moisture, air of grace;', 'wishing her cheeks were gardens full of flowers,', ""so they were dew'd with such distilling showers.""]"
329	venus and adonis	"['look, how a bird lies tangled in a net,', ""so fasten'd in her arms adonis lies;"", 'pure shame and awed resistance made him fret,', 'which bred more beauty in his angry eyes:', 'rain added to a river that is rank', 'perforce will force it overflow the bank.']"
330	venus and adonis	"['still she entreats, and prettily entreats,', 'for to a pretty ear she tunes her tale;', 'still is he sullen, still he lours and frets,', ""'twixt crimson shame and anger ashy-pale:"", 'being red, she loves him best; and being white,', ""her best is better'd with a more delight.""]"
331	venus and adonis	"['look how he can, she cannot choose but love;', 'and by her fair immortal hand she swears,', 'from his soft bosom never to remove,', 'till he take truce with her contending tears,', ""which long have rain'd, making her cheeks all wet;"", 'and one sweet kiss shall pay this countless debt.']"
332	venus and adonis	"['upon this promise did he raise his chin,', 'like a dive-dapper peering through a wave,', ""who, being look'd on, ducks as quickly in;"", 'so offers he to give what she did crave;', 'but when her lips were ready for his pay,', 'he winks, and turns his lips another way.']"
333	venus and adonis	"[""never did passenger in summer's heat"", 'more thirst for drink than she for this good turn.', 'her help she sees, but help she cannot get;', 'she bathes in water, yet her fire must burn:', ""'o, pity,' 'gan she cry, 'flint-hearted boy!"", ""'tis but a kiss i beg; why art thou coy?""]"
334	venus and adonis	"[""'i have been woo'd, as i entreat thee now,"", 'even by the stern and direful god of war,', ""whose sinewy neck in battle ne'er did bow,"", 'who conquers where he comes in every jar;', 'yet hath he been my captive and my slave,', ""and begg'd for that which thou unask'd shalt have.""]"
335	venus and adonis	"[""'over my altars hath he hung his lance,"", ""his batter'd shield, his uncontrolled crest,"", ""and for my sake hath learn'd to sport and dance,"", 'to toy, to wanton, dally, smile and jest,', 'scorning his churlish drum and ensign red,', 'making my arms his field, his tent my bed.']"
336	venus and adonis	"[""'thus he that overruled i oversway'd,"", 'leading him prisoner in a red-rose chain:', ""strong-tempered steel his stronger strength obey'd,"", 'yet was he servile to my coy disdain.', 'o, be not proud, nor brag not of thy might,', ""for mastering her that foil'd the god of fight!""]"
337	venus and adonis	"[""'touch but my lips with those fair lips of thine,--"", 'though mine be not so fair, yet are they red--', 'the kiss shall be thine own as well as mine.', 'what seest thou in the ground? hold up thy head:', 'look in mine eye-balls, there thy beauty lies;', 'then why not lips on lips, since eyes in eyes?', ""'art thou ashamed to kiss? then wink again,"", 'and i will wink; so shall the day seem night;', 'love keeps his revels where they are but twain;', 'be bold to play, our sport is not in sight:', ""these blue-vein'd violets whereon we lean"", 'never can blab, nor know not what we mean.']"
338	venus and adonis	"[""'the tender spring upon thy tempting lip"", 'shows thee unripe; yet mayst thou well be tasted:', 'make use of time, let not advantage slip;', 'beauty within itself should not be wasted:', ""fair flowers that are not gather'd in their prime"", 'rot and consume themselves in little time.']"
339	venus and adonis	"[""'were i hard-favour'd, foul, or wrinkled-old,"", 'ill-nurtured, crooked, churlish, harsh in voice,', ""o'erworn, despised, rheumatic and cold,"", 'thick-sighted, barren, lean and lacking juice,', 'then mightst thou pause, for then i were not for thee', 'but having no defects, why dost abhor me?']"
340	venus and adonis	"[""'thou canst not see one wrinkle in my brow;"", 'mine eyes are gray and bright and quick in turning:', 'my beauty as the spring doth yearly grow,', 'my flesh is soft and plump, my marrow burning;', 'my smooth moist hand, were it with thy hand felt,', 'would in thy palm dissolve, or seem to melt.']"
341	venus and adonis	"[""'bid me discourse, i will enchant thine ear,"", 'or, like a fairy, trip upon the green,', ""or, like a nymph, with long dishevell'd hair,"", 'dance on the sands, and yet no footing seen:', 'love is a spirit all compact of fire,', 'not gross to sink, but light, and will aspire.']"
342	venus and adonis	"[""'witness this primrose bank whereon i lie;"", 'these forceless flowers like sturdy trees support me;', 'two strengthless doves will draw me through the sky,', 'from morn till night, even where i list to sport me:', 'is love so light, sweet boy, and may it be', 'that thou shouldst think it heavy unto thee?']"
343	venus and adonis	"[""'is thine own heart to thine own face affected?"", 'can thy right hand seize love upon thy left?', 'then woo thyself, be of thyself rejected,', 'steal thine own freedom and complain on theft.', 'narcissus so himself himself forsook,', 'and died to kiss his shadow in the brook.']"
344	venus and adonis	"[""'torches are made to light, jewels to wear,"", 'dainties to taste, fresh beauty for the use,', 'herbs for their smell, and sappy plants to bear:', ""things growing to themselves are growth's abuse:"", 'seeds spring from seeds and beauty breedeth beauty;', 'thou wast begot; to get it is thy duty.']"
345	venus and adonis	"[""'upon the earth's increase why shouldst thou feed,"", 'unless the earth with thy increase be fed?', 'by law of nature thou art bound to breed,', 'that thine may live when thou thyself art dead;', 'and so, in spite of death, thou dost survive,', ""in that thy likeness still is left alive.'""]"
346	venus and adonis	"['by this the love-sick queen began to sweat,', 'for where they lay the shadow had forsook them,', 'and titan, tired in the mid-day heat,', 'with burning eye did hotly overlook them;', 'wishing adonis had his team to guide,', ""so he were like him and by venus' side.""]"
347	venus and adonis	"['and now adonis, with a lazy spright,', 'and with a heavy, dark, disliking eye,', ""his louring brows o'erwhelming his fair sight,"", 'like misty vapours when they blot the sky,', ""souring his cheeks cries 'fie, no more of love!"", ""the sun doth burn my face: i must remove.'""]"
348	venus and adonis	"[""'ay me,' quoth venus, 'young, and so unkind?"", 'what bare excuses makest thou to be gone!', ""i'll sigh celestial breath, whose gentle wind"", 'shall cool the heat of this descending sun:', ""i'll make a shadow for thee of my hairs;"", ""if they burn too, i'll quench them with my tears.""]"
349	venus and adonis	"[""'the sun that shines from heaven shines but warm,"", 'and, lo, i lie between that sun and thee:', 'the heat i have from thence doth little harm,', 'thine eye darts forth the fire that burneth me;', 'and were i not immortal, life were done', 'between this heavenly and earthly sun.']"
350	venus and adonis	"[""'art thou obdurate, flinty, hard as steel,"", 'nay, more than flint, for stone at rain relenteth?', ""art thou a woman's son, and canst not feel"", ""what 'tis to love? how want of love tormenteth?"", 'o, had thy mother borne so hard a mind,', 'she had not brought forth thee, but died unkind.']"
351	venus and adonis	"[""'what am i, that thou shouldst contemn me this?"", 'or what great danger dwells upon my suit?', 'what were thy lips the worse for one poor kiss?', 'speak, fair; but speak fair words, or else be mute:', ""give me one kiss, i'll give it thee again,"", 'and one for interest, if thou wilt have twain.']"
352	venus and adonis	"[""'fie, lifeless picture, cold and senseless stone,"", 'well-painted idol, image dun and dead,', 'statue contenting but the eye alone,', 'thing like a man, but of no woman bred!', ""thou art no man, though of a man's complexion,"", ""for men will kiss even by their own direction.'""]"
353	venus and adonis	['this said, impatience chokes her pleading tongue,', 'and swelling passion doth provoke a pause;', 'red cheeks and fiery eyes blaze forth he wrong;', 'being judge in love, she cannot right her cause:', 'and now she weeps, and now she fain would speak,', 'and now her sobs do her intendments break.']
354	venus and adonis	['sometimes she shakes her head and then his hand,', 'now gazeth she on him, now on the ground;', 'sometimes her arms infold him like a band:', 'she would, he will not in her arms be bound;', 'and when from thence he struggles to be gone,', 'she locks her lily fingers one in one.']
355	venus and adonis	"[""'fondling,' she saith, 'since i have hemm'd thee here"", 'within the circuit of this ivory pale,', ""i'll be a park, and thou shalt be my deer;"", 'feed where thou wilt, on mountain or in dale:', 'graze on my lips; and if those hills be dry,', 'stray lower, where the pleasant fountains lie.']"
356	venus and adonis	"['within this limit is relief enough,', 'sweet bottom-grass and high delightful plain,', 'round rising hillocks, brakes obscure and rough,', 'to shelter thee from tempest and from rain', 'then be my deer, since i am such a park;', ""no dog shall rouse thee, though a thousand bark.'""]"
357	venus and adonis	['at this adonis smiles as in disdain,', 'that in each cheek appears a pretty dimple:', 'love made those hollows, if himself were slain,', 'he might be buried in a tomb so simple;', 'foreknowing well, if there he came to lie,', 'why, there love lived and there he could not die.']
358	venus and adonis	"['these lovely caves, these round enchanting pits,', ""open'd their mouths to swallow venus' liking."", 'being mad before, how doth she now for wits?', 'struck dead at first, what needs a second striking?', 'poor queen of love, in thine own law forlorn,', 'to love a cheek that smiles at thee in scorn!']"
359	venus and adonis	"['now which way shall she turn? what shall she say?', 'her words are done, her woes are more increasing;', 'the time is spent, her object will away,', 'and from her twining arms doth urge releasing.', ""'pity,' she cries, 'some favour, some remorse!'"", 'away he springs and hasteth to his horse.']"
360	venus and adonis	"['but, lo, from forth a copse that neighbors by,', 'a breeding jennet, lusty, young and proud,', ""adonis' trampling courser doth espy,"", 'and forth she rushes, snorts and neighs aloud:', ""the strong-neck'd steed, being tied unto a tree,"", 'breaketh his rein, and to her straight goes he.']"
361	venus and adonis	"['imperiously he leaps, he neighs, he bounds,', 'and now his woven girths he breaks asunder;', 'the bearing earth with his hard hoof he wounds,', ""whose hollow womb resounds like heaven's thunder;"", ""the iron bit he crusheth 'tween his teeth,"", 'controlling what he was controlled with.']"
362	venus and adonis	"[""his ears up-prick'd; his braided hanging mane"", ""upon his compass'd crest now stand on end;"", 'his nostrils drink the air, and forth again,', 'as from a furnace, vapours doth he send:', 'his eye, which scornfully glisters like fire,', 'shows his hot courage and his high desire.']"
363	venus and adonis	"['sometime he trots, as if he told the steps,', 'with gentle majesty and modest pride;', 'anon he rears upright, curvets and leaps,', ""as who should say 'lo, thus my strength is tried,"", 'and this i do to captivate the eye', ""of the fair breeder that is standing by.'""]"
364	venus and adonis	"[""what recketh he his rider's angry stir,"", ""his flattering 'holla,' or his 'stand, i say'?"", 'what cares he now for curb or pricking spur?', 'for rich caparisons or trapping gay?', 'he sees his love, and nothing else he sees,', 'for nothing else with his proud sight agrees.']"
365	venus and adonis	"['look, when a painter would surpass the life,', ""in limning out a well-proportion'd steed,"", ""his art with nature's workmanship at strife,"", 'as if the dead the living should exceed;', 'so did this horse excel a common one', 'in shape, in courage, colour, pace and bone.']"
366	venus and adonis	"[""round-hoof'd, short-jointed, fetlocks shag and long,"", 'broad breast, full eye, small head and nostril wide,', 'high crest, short ears, straight legs and passing strong,', 'thin mane, thick tail, broad buttock, tender hide:', 'look, what a horse should have he did not lack,', 'save a proud rider on so proud a back.']"
367	venus and adonis	"['sometime he scuds far off and there he stares;', 'anon he starts at stirring of a feather;', 'to bid the wind a base he now prepares,', 'and whether he run or fly they know not whether;', 'for through his mane and tail the high wind sings,', ""fanning the hairs, who wave like feather'd wings.""]"
368	venus and adonis	['he looks upon his love and neighs unto her;', 'she answers him as if she knew his mind:', 'being proud, as females are, to see him woo her,', 'she puts on outward strangeness, seems unkind,', 'spurns at his love and scorns the heat he feels,', 'beating his kind embracements with her heels.']
369	venus and adonis	['then, like a melancholy malcontent,', 'he veils his tail that, like a falling plume,', 'cool shadow to his melting buttock lent:', 'he stamps and bites the poor flies in his fume.', 'his love, perceiving how he is enraged,', 'grew kinder, and his fury was assuaged.']
370	venus and adonis	"['his testy master goeth about to take him;', ""when, lo, the unback'd breeder, full of fear,"", 'jealous of catching, swiftly doth forsake him,', 'with her the horse, and left adonis there:', 'as they were mad, unto the wood they hie them,', 'out-stripping crows that strive to over-fly them.']"
371	venus and adonis	"['all swoln with chafing, down adonis sits,', 'banning his boisterous and unruly beast:', 'and now the happy season once more fits,', 'that love-sick love by pleading may be blest;', 'for lovers say, the heart hath treble wrong', ""when it is barr'd the aidance of the tongue.""]"
372	venus and adonis	"[""an oven that is stopp'd, or river stay'd,"", 'burneth more hotly, swelleth with more rage:', 'so of concealed sorrow may be said;', ""free vent of words love's fire doth assuage;"", ""but when the heart's attorney once is mute,"", 'the client breaks, as desperate in his suit.']"
373	venus and adonis	['he sees her coming, and begins to glow,', 'even as a dying coal revives with wind,', 'and with his bonnet hides his angry brow;', 'looks on the dull earth with disturbed mind,', 'taking no notice that she is so nigh,', 'for all askance he holds her in his eye.']
374	venus and adonis	"['o, what a sight it was, wistly to view', 'how she came stealing to the wayward boy!', 'to note the fighting conflict of her hue,', 'how white and red each other did destroy!', 'but now her cheek was pale, and by and by', ""it flash'd forth fire, as lightning from the sky.""]"
375	venus and adonis	"['now was she just before him as he sat,', 'and like a lowly lover down she kneels;', 'with one fair hand she heaveth up his hat,', 'her other tender hand his fair cheek feels:', ""his tenderer cheek receives her soft hand's print,"", ""as apt as new-fall'n snow takes any dint.""]"
376	venus and adonis	"['o, what a war of looks was then between them!', 'her eyes petitioners to his eyes suing;', 'his eyes saw her eyes as they had not seen them;', ""her eyes woo'd still, his eyes disdain'd the wooing:"", 'and all this dumb play had his acts made plain', 'with tears, which, chorus-like, her eyes did rain.']"
377	venus and adonis	"['full gently now she takes him by the hand,', ""a lily prison'd in a gaol of snow,"", 'or ivory in an alabaster band;', 'so white a friend engirts so white a foe:', 'this beauteous combat, wilful and unwilling,', ""show'd like two silver doves that sit a-billing.""]"
378	venus and adonis	"['once more the engine of her thoughts began:', ""'o fairest mover on this mortal round,"", 'would thou wert as i am, and i a man,', 'my heart all whole as thine, thy heart my wound;', 'for one sweet look thy help i would assure thee,', ""though nothing but my body's bane would cure thee!""]"
379	venus and adonis	"[""'give me my hand,' saith he, 'why dost thou feel it?'"", ""'give me my heart,' saith she, 'and thou shalt have it:"", 'o, give it me, lest thy hard heart do steel it,', ""and being steel'd, soft sighs can never grave it:"", ""then love's deep groans i never shall regard,"", ""because adonis' heart hath made mine hard.'""]"
380	venus and adonis	"[""'for shame,' he cries, 'let go, and let me go;"", ""my day's delight is past, my horse is gone,"", ""and 'tis your fault i am bereft him so:"", 'i pray you hence, and leave me here alone;', 'for all my mind, my thought, my busy care,', ""is how to get my palfrey from the mare.'""]"
381	venus and adonis	"[""thus she replies: 'thy palfrey, as he should,"", 'welcomes the warm approach of sweet desire:', ""affection is a coal that must be cool'd;"", ""else, suffer'd, it will set the heart on fire:"", 'the sea hath bounds, but deep desire hath none;', 'therefore no marvel though thy horse be gone.']"
382	venus and adonis	"[""'how like a jade he stood, tied to the tree,"", ""servilely master'd with a leathern rein!"", ""but when he saw his love, his youth's fair fee,"", 'he held such petty bondage in disdain;', 'throwing the base thong from his bending crest,', 'enfranchising his mouth, his back, his breast.']"
383	venus and adonis	"[""'who sees his true-love in her naked bed,"", 'teaching the sheets a whiter hue than white,', 'but, when his glutton eye so full hath fed,', 'his other agents aim at like delight?', 'who is so faint, that dare not be so bold', 'to touch the fire, the weather being cold?']"
384	venus and adonis	"[""'let me excuse thy courser, gentle boy;"", 'and learn of him, i heartily beseech thee,', 'to take advantage on presented joy;', 'though i were dumb, yet his proceedings teach thee;', 'o, learn to love; the lesson is but plain,', ""and once made perfect, never lost again.'""]"
385	venus and adonis	"[""i know not love,' quoth he, 'nor will not know it,"", 'unless it be a boar, and then i chase it;', ""'tis much to borrow, and i will not owe it;"", 'my love to love is love but to disgrace it;', 'for i have heard it is a life in death,', 'that laughs and weeps, and all but with a breath.']"
386	venus and adonis	"[""'who wears a garment shapeless and unfinish'd?"", 'who plucks the bud before one leaf put forth?', ""if springing things be any jot diminish'd,"", 'they wither in their prime, prove nothing worth:', ""the colt that's back'd and burden'd being young"", 'loseth his pride and never waxeth strong.']"
387	venus and adonis	"[""'you hurt my hand with wringing; let us part,"", 'and leave this idle theme, this bootless chat:', 'remove your siege from my unyielding heart;', ""to love's alarms it will not ope the gate:"", 'dismiss your vows, your feigned tears, your flattery;', ""for where a heart is hard they make no battery.'""]"
388	venus and adonis	"[""'what! canst thou talk?' quoth she, 'hast thou a tongue?"", 'o, would thou hadst not, or i had no hearing!', ""thy mermaid's voice hath done me double wrong;"", ""i had my load before, now press'd with bearing:"", 'melodious discord, heavenly tune harshsounding,', ""ear's deep-sweet music, and heart's deep-sore wounding.""]"
389	venus and adonis	"[""'had i no eyes but ears, my ears would love"", 'that inward beauty and invisible;', 'or were i deaf, thy outward parts would move', 'each part in me that were but sensible:', 'though neither eyes nor ears, to hear nor see,', 'yet should i be in love by touching thee.']"
390	venus and adonis	"[""'say, that the sense of feeling were bereft me,"", 'and that i could not see, nor hear, nor touch,', 'and nothing but the very smell were left me,', 'yet would my love to thee be still as much;', 'for from the stillitory of thy face excelling', 'comes breath perfumed that breedeth love by', 'smelling.']"
391	venus and adonis	"[""'but, o, what banquet wert thou to the taste,"", 'being nurse and feeder of the other four!', 'would they not wish the feast might ever last,', 'and bid suspicion double-lock the door,', 'lest jealousy, that sour unwelcome guest,', ""should, by his stealing in, disturb the feast?'""]"
392	venus and adonis	"[""once more the ruby-colour'd portal open'd,"", 'which to his speech did honey passage yield;', ""like a red morn, that ever yet betoken'd"", 'wreck to the seaman, tempest to the field,', 'sorrow to shepherds, woe unto the birds,', 'gusts and foul flaws to herdmen and to herds.']"
393	venus and adonis	"['this ill presage advisedly she marketh:', ""even as the wind is hush'd before it raineth,"", 'or as the wolf doth grin before he barketh,', 'or as the berry breaks before it staineth,', 'or like the deadly bullet of a gun,', 'his meaning struck her ere his words begun.']"
394	venus and adonis	['and at his look she flatly falleth down,', 'for looks kill love and love by looks reviveth;', 'a smile recures the wounding of a frown;', 'but blessed bankrupt, that by love so thriveth!', 'the silly boy, believing she is dead,', 'claps her pale cheek, till clapping makes it red;']
395	venus and adonis	['and all amazed brake off his late intent,', 'for sharply he did think to reprehend her,', 'which cunning love did wittily prevent:', 'fair fall the wit that can so well defend her!', 'for on the grass she lies as she were slain,', 'till his breath breatheth life in her again.']
396	venus and adonis	"['he wrings her nose, he strikes her on the cheeks,', 'he bends her fingers, holds her pulses hard,', 'he chafes her lips; a thousand ways he seeks', ""to mend the hurt that his unkindness marr'd:"", 'he kisses her; and she, by her good will,', 'will never rise, so he will kiss her still.']"
397	venus and adonis	"[""the night of sorrow now is turn'd to day:"", 'her two blue windows faintly she up-heaveth,', 'like the fair sun, when in his fresh array', 'he cheers the morn and all the earth relieveth;', 'and as the bright sun glorifies the sky,', 'so is her face illumined with her eye;']"
398	venus and adonis	"[""whose beams upon his hairless face are fix'd,"", ""as if from thence they borrow'd all their shine."", ""were never four such lamps together mix'd,"", ""had not his clouded with his brow's repine;"", 'but hers, which through the crystal tears gave light,', 'shone like the moon in water seen by night.']"
